156,"","80000000","NOK","July 9, 2009","Norwegian Agency for International Development","Government of Uganda","Strengthening the Management of the Oil and Gas Sector in Uganda","Grant","1","OfD Annual Report FY2009, www.norad.no/en/Tools+and+publications/Publications/Publication+page?key=178576"
157,"","36100000","NOK","May 3, 2011","Norwegian Agency for International Development","Government of Madagascar","Management of oil and gas in Madagascar","Grant","","OfD Annual Report FY2009, www.norad.no/en/Tools+and+publications/Publications/Publication+page?key=178576"
158,"","9000000","NOK","2002","Norwegian Agency for International Development","Government of Vietnam","Vietnam Total Resource Assessment, phase II (VITRA II)","Grant","1","OfD Annual Report FY2008, http://www.norad.no/en/_attachment/132920/binary/58252?download=true"
159,"","3500000","NOK","2006","Norwegian Agency for International Development","Government of South Africa","The South African petroleum sector policy and capacity building project, NPD ‑ PASA sub-program","Grant","1","OfD Annual Report FY2009, www.norad.no/en/Tools+and+publications/Publications/Publication+page?key=178576"
160,"","1940000","NOK","2008","Norwegian Agency for International Development","Government of Tanzania","Support to the Petroleum Data Archive for Tanzania operated by the Tanzania Petroleum Development
Corporation","Grant","1","OfD Annual Report FY2009, www.norad.no/en/Tools+and+publications/Publications/Publication+page?key=178576"
161,"","7600000","NOK","2008","Norwegian Agency for International Development","Government of Vietnam","Development of management systems on health, safety and environment in the Vietnamese petroleum industry, phase III","Grant","1","OfD Annual Report FY2009, www.norad.no/en/Tools+and+publications/Publications/Publication+page?key=178576"
162,"","15000000","NOK","February, 2001","Norwegian Agency for International Development","Government of Nigeria","Institutional cooperation, Nigeria","Grant","1","OfD Annual Report FY2009, www.norad.no/en/Tools+and+publications/Publications/Publication+page?key=178576"
163,"","44500000","NOK","February, 2003","Norwegian Agency for International Development","Government of Timor-Leste","Assistance in developing petroleum sector management in Timor-Leste, phase I","Grant","1","OfD Annual Report FY2007, http://www.norad.no/en/_attachment/135753/binary/66795?download=true"
164,"","24000000","NOK","January, 2005","Norwegian Agency for International Development","Government of Sudan","Oil for Development - Sudan","Grant","","OfD Annual Report FY2009, www.norad.no/en/Tools+and+publications/Publications/Publication+page?key=178576; and OfD Annual Report 2008, http://www.norad.no/en/_attachment/132920/binary/58252?download=true"
165,"5000000.00","","","June, 2006","Norwegian Agency for International Development","Government of Bangladesh","Asian Development Bank (ADB) Bangladesh Gas Transmission Development Project, Institutional Strengthening of Hydrocarbon Unit (HCU)","Loan","","OfD Annual Report FY2009, www.norad.no/en/Tools+and+publications/Publications/Publication+page?key=178576"
166,"","","","November, 2007","Norwegian Agency for International Development","Government of Ecuador","Petroleum assistance to Ecuador","Grant","","OfD Annual Report FY2009, www.norad.no/en/Tools+and+publications/Publications/Publication+page?key=178576"
167,"","2250000","NOK","November, 2007","Norwegian Agency for International Development","Government of Nicaragua","Assistance to the petroleum sector, phase IV","Grant","1","OfD Annual Report FY2009, www.norad.no/en/Tools+and+publications/Publications/Publication+page?key=178576"
168,"","27500000","NOK","","Norwegian Agency for International Development","Government of Iraq","Institutional and technical assistance","Grant","1","OfD Annual Report FY2009, www.norad.no/en/Tools+and+publications/Publications/Publication+page?key=178576"
169,"","20000000","NOK","","Norwegian Agency for International Development","Government of Iraq","Institutional and technical assistance, renewed","Grant","1","OfD Annual Report FY2009, www.norad.no/en/Tools+and+publications/Publications/Publication+page?key=178576"
170,"","2700000","NOK","","Norwegian Agency for International Development","Government of the Ivory Coast","Institutional cooperation, the Ivory Coast","Grant","","OfD Annual Report FY2009, www.norad.no/en/Tools+and+publications/Publications/Publication+page?key=178576"
171,"","13500000","NOK","","Norwegian Agency for International Development","Government of Libanon","Oil for Development, Lebanon 2007 – 2011","Grant","1","OfD Annual Report FY2009, www.norad.no/en/Tools+and+publications/Publications/Publication+page?key=178576"
172,"392000.00","","","","Norwegian Agency for International Development","Government of Mauritania","Environmental capacity building","Grant","1","OfD Annual Report FY2009, www.norad.no/en/Tools+and+publications/Publications/Publication+page?key=178576"
173,"","1500000","NOK","","Norwegian Agency for International Development","Government of the the Palestinian Territory","Capacity building, Palestine 2007–2009","Grant","","OfD Annual Report FY2009, www.norad.no/en/Tools+and+publications/Publications/Publication+page?key=178576"
174,"","2250000","NOK","","Norwegian Agency for International Development","Government of São Tomé and Príncipe","Short-term institutional cooperation, coordinated with support from the World Bank and other donors","Grant","1","OfD Annual Report FY2009, www.norad.no/en/Tools+and+publications/Publications/Publication+page?key=178576"
175,"","6300000","NOK","","Norwegian Agency for International Development","Government of Zambia","A comprehensive programme for the development of potential petroleum resources in Zambia","Grant","1","OfD Annual Report FY2009, www.norad.no/en/Tools+and+publications/Publications/Publication+page?key=178576"
176,"","1000000","NOK","","Norwegian Agency for International Development","Government of Indonesia","Institutional and industrial cooperation","Grant","1","OfD Annual Report FY2007, http://www.norad.no/en/_attachment/135753/binary/66795?download=true"
177,"","37000000","NOK","","Norwegian Agency for International Development","Government of Sri Lanka","The Delimitation of the Outer Edge of the Continental Margin of Sri Lanka under the United Nations Convention on the Law of the Sea (UNcLOS)","Grant","1","OfD Annual Report FY2006, http://www.scribd.com/doc/6701663/NORWAY-OIL-FOR-DEVELOPMENT-DIRECTORATE-20062007"
178,"","141300000","NOK","","Norwegian Agency for International Development","Government of Ethiopia","Feasibility studies for the Beko-Abo and Mandaya","Grant","1","CEfD Annual Report FY2009, http://www.norad.no/en/_attachment/178577/binary/117422?download=true"
179,"","12000000","NOK","","Norwegian Agency for International Development","Government of Liberia","Management Contract for Liberian Electricity Corporation (LEC)","Grant","1","CEfD Annual Report FY2009, http://www.norad.no/en/_attachment/178577/binary/117422?download=true"
180,"","82000000","NOK","","Norwegian Agency for International Development","Government of Liberia","Monrovia Gaps Project","Grant","1","CEfD Annual Report FY2009, http://www.norad.no/en/_attachment/178577/binary/117422?download=true"
181,"","51000000","NOK","","Norwegian Agency for International Development","Government of Liberia","Institutional Cooperation between MLME and NVE, 2010–2015","Grant","1","CEfD Annual Report FY2009, http://www.norad.no/en/_attachment/178577/binary/117422?download=true"
182,"","49000000","NOK","","Norwegian Agency for International Development","Government of Liberia","Emergency power project II","Grant","1","CEfD Annual Report FY2009, http://www.norad.no/en/_attachment/178577/binary/117422?download=true"
183,"","30000000","NOK","","Norwegian Agency for International Development","Government of Mozambique","Institutional Capacity Building in the Ministry of Energy","Grant","1","CEfD Annual Report FY2009, http://www.norad.no/en/_attachment/178577/binary/117422?download=true"
184,"","13000000","NOK","","Norwegian Agency for International Development","Government of Mozambique","Technical Assistance to Electricidade de Moçambique","Grant","1","CEfD Annual Report FY2009, http://www.norad.no/en/_attachment/178577/binary/117422?download=true"
185,"","200000000","NOK","","Norwegian Agency for International Development","Government of Mozambique","Cabo Delgado Electrification Project","Grant","1","CEfD Annual Report FY2009, http://www.norad.no/en/_attachment/178577/binary/117422?download=true"
186,"","189100000","NOK","","Norwegian Agency for International Development","Government of Mozambique","Gurue-Cuamba-Lichinga Transmission System","Grant","1","CEfD Annual Report FY2009, http://www.norad.no/en/_attachment/178577/binary/117422?download=true"
187,"","125000000","NOK","","Norwegian Agency for International Development","Government of Nepal","Energy Support and Assistance Programme (ESAP) Off-grid energy solutions","Grant","1","CEfD Annual Report FY2009, http://www.norad.no/en/_attachment/178577/binary/117422?download=true"
188,"","12800000","NOK","","Norwegian Agency for International Development","Government of Nepal","Rural electrification and mitigation (including community development)","Grant","1","CEfD Annual Report FY2009, http://www.norad.no/en/_attachment/178577/binary/117422?download=true"
189,"","19600000","NOK","","Norwegian Agency for International Development","Government of Nepal","Khimti Neighbourhood and Development Project (grid electrification and community development)","Grant","1","CEfD Annual Report FY2009, http://www.norad.no/en/_attachment/178577/binary/117422?download=true"
190,"","10000000","NOK","","Norwegian Agency for International Development","Government of Nepal","Small hydropower feasibility studies","Grant","1","CEfD Annual Report FY2009, http://www.norad.no/en/_attachment/178577/binary/117422?download=true"
191,"","843000","NOK","","Norwegian Agency for International Development","Government of Nepal","Renewable Nepal","Grant","1","CEfD Annual Report FY2009, http://www.norad.no/en/_attachment/178577/binary/117422?download=true"
192,"","4600000","NOK","","Norwegian Agency for International Development","Government of Nepal","Turbine Laboratory at Kathmandu University","Grant","1","CEfD Annual Report FY2009, http://www.norad.no/en/_attachment/178577/binary/117422?download=true"
193,"","1500000","NOK","","Norwegian Agency for International Development","Government of Nepal","Feasibility study for a twinning arrangement between NEA and Statnett","Grant","1","CEfD Annual Report FY2009, http://www.norad.no/en/_attachment/178577/binary/117422?download=true"
194,"","6500000","NOK","","Norwegian Agency for International Development","Government of Nepal","Pro-Poor Hydro Power","Grant","1","CEfD Annual Report FY2009, http://www.norad.no/en/_attachment/178577/binary/117422?download=true"
195,"","45000000","NOK","","Norwegian Agency for International Development","Government of Tanzania","Electrification Zanzibar phase IV","Grant","1","CEfD Annual Report FY2009, http://www.norad.no/en/_attachment/178577/binary/117422?download=true"
196,"","10000000","NOK","","Norwegian Agency for International Development","Government of Tanzania","Integrated Modern Energy Services for Sustainable Development and Poverty Reduction programme (IMESPORE)","Grant","1","CEfD Annual Report FY2009, http://www.norad.no/en/_attachment/178577/binary/117422?download=true"
197,"","300000000","NOK","","Norwegian Agency for International Development","Government of Tanzania","Electrification Pemba – implementation phase, subsea cable","Grant","1","CEfD Annual Report FY2009, http://www.norad.no/en/_attachment/178577/binary/117422?download=true"
198,"","37000000","NOK","","Norwegian Agency for International Development","Government of Tanzania","Institutional Co-operation between TANESCO and Statnett","Grant","1","CEfD Annual Report FY2009, http://www.norad.no/en/_attachment/178577/binary/117422?download=true"
199,"","825000","NOK","","Norwegian Agency for International Development","Government of Tanzania","Norwegian support for implementation of small hydropower projects in Tanzania ","Grant","1","CEfD Annual Report FY2009, http://www.norad.no/en/_attachment/178577/binary/117422?download=true"
200,"","1108943","NOK","","Norwegian Agency for International Development","Government of Tanzania","Norwegian support for implementation of small hydropower projects in Tanzania ","Grant","1","CEfD Annual Report FY2009, http://www.norad.no/en/_attachment/178577/binary/117422?download=true"
201,"","50000000","NOK","","Norwegian Agency for International Development","Government of Timor-Leste","Institutional cooperation within the power sector, phase three","Grant","1","CEfD Annual Report FY2009, http://www.norad.no/en/_attachment/178577/binary/117422?download=true"
202,"","","NOK","","Norwegian Agency for International Development","Government of Uganda","Bugoye 13 MW hydro power plant completed in 2009","","1","CEfD Annual Report FY2009, http://www.norad.no/en/_attachment/178577/binary/117422?download=true"
203,"","14000000","NOK","","Norwegian Agency for International Development","Government of Uganda","UETCL capacity building. Twinning UETCL – Statnett phase II","Grant","1","CEfD Annual Report FY2009, http://www.norad.no/en/_attachment/178577/binary/117422?download=true"
204,"","5000000","NOK","","Norwegian Agency for International Development","Government of Uganda","Feasibility studies of six rural electrification projects","Grant","1","CEfD Annual Report FY2009, http://www.norad.no/en/_attachment/178577/binary/117422?download=true"
205,"","14600000","NOK","","Norwegian Agency for International Development","Government of Uganda","Feasibility study of the Karuma interconnection project","Grant","1","CEfD Annual Report FY2009, http://www.norad.no/en/_attachment/178577/binary/117422?download=true"
206,"","7000000","NOK","","Norwegian Agency for International Development","Government of Uganda","Feasibility study of a Transmission line, Hoima-Kafu","Grant","1","CEfD Annual Report FY2009, http://www.norad.no/en/_attachment/178577/binary/117422?download=true"
207,"","18000000","NOK","","Norwegian Agency for International Development","Government of Uganda","Feasibility study of Isimba Hydropower Project","Grant","1","CEfD Annual Report FY2009, http://www.norad.no/en/_attachment/178577/binary/117422?download=true"
208,"","1930000","NOK","","Norwegian Agency for International Development","Solør Bioenergi AS","Biomass thermal power – Solør Bioenergi AS","Grant","","CEfD Annual Report FY2009, http://www.norad.no/en/_attachment/178577/binary/117422?download=true"
209,"","150000","NOK","","Norwegian Agency for International Development","Solør Bioenergi Holding AS","Solar power plant – Solør Bioenergi Holding AS","Grant","1","CEfD Annual Report FY2009, http://www.norad.no/en/_attachment/178577/binary/117422?download=true"
210,"","445000","NOK","","Norwegian Agency for International Development","Scatec Solar","Green telecom base-stations – Scatec Solar","Grant","1","CEfD Annual Report FY2009, http://www.norad.no/en/_attachment/178577/binary/117422?download=true"
211,"5000000.00","","","December 30, 2009","World Bank Other","Government of Iraq","Integrated National Energy Strategy Technical Assistance","Loan","1","http://web.worldbank.org/external/projects/main?Projectid=P111074&theSitePK=40941&piPK=64302772&pagePK=64330670&menuPK=64282135&Type=Financial"
212,"7200000.00","","","March 26, 2010","World Bank Other","Government of Bangladesh","GPOBA: Bangladesh Solar Home Systems","Grant","1","http://web.worldbank.org/external/projects/main?Projectid=P119549&theSitePK=40941&piPK=64290415&pagePK=64283627&menuPK=64282134&Type=Overview and Press release, used for project description at: http://web.worldbank.org/WBSITE/EXTERNAL/TOPICS/EXTOGMC/0,,co"
213,"330000.00","","","November 30, 2009","World Bank Other","Government of Rwanda","Support from Extractive Industries Technical Advisory Facility","Loan","1","http://web.worldbank.org/external/projects/main?Projectid=P119941&theSitePK=40941&piPK=64290415&pagePK=64283627&menuPK=64282134&Type=Overview"
214,"13590000.00","","","December 24, 2009","World Bank Other","Acciona Wind Energy Pvt. Ltd. ","Karnataka Wind","Grant","1","http://web.worldbank.org/external/projects/main?Projectid=P119295&theSitePK=40941&piPK=64302772&pagePK=64330670&menuPK=64282135&Type=Financial and Project Description from Project Information Document (PID), Appraisal Stage, http://www-wds.worldbank.org/e"
215,"5000000.00","","","April 5, 2010","World Bank Other","Government of Tunisia","TN-CBF Sidi Daoud Wind Farm Project","Grant","1","http://web.worldbank.org/external/projects/main?Projectid=P115314&theSitePK=40941&piPK=64302772&pagePK=64330670&menuPK=64282135&Type=Financial"
216,"700000.00","","","April 29, 2010","World Bank Other","Government of Uruguay","UY UTE 10MW Grid Connected Wind Power Farm at Caracoles Hill","Grant","1","http://web.worldbank.org/external/projects/main?Projectid=P102341&theSitePK=40941&piPK=64290415&pagePK=64283627&menuPK=64282134&Type=Overview"
217,"30000000.00","","","May 28, 2010","World Bank Other","Government of Czech Republic","CZ - Green Investment Scheme","Grant","1","http://web.worldbank.org/external/projects/main?Projectid=P114304&theSitePK=40941&piPK=64290415&pagePK=64283627&menuPK=64282134&Type=Overview"
218,"2900000.00","","","June 1, 2010","World Bank Other","Bhakra Beas Management Board (BBMB)","BBMB Hydro Power Rehab Project - Carbon Finance","Grant","1","http://web.worldbank.org/external/projects/main?Projectid=P105152&theSitePK=40941&piPK=64302772&pagePK=64330670&menuPK=64282135&Type=Financial"
219,"8300000.00","","","October 15, 2009","World Bank Global Environment Facility Project","Government of Rwanda","Rw: Sustainable Energy Development Project (GEF)","Loan","1","http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P097818"
220,"500000.00","","","May 17, 2010","World Bank Global Environment Facility Project","Government of Haiti","Emergency program for solar power generation and lighting for Haiti, as a consequence of the Earthquake in Port au Prince.","Grant","1","http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P120914"
221,"45500000.00","","","June 18, 2009","World Bank Global Environment Facility Project","Government of India","Coal Plant Refurbish and Modernization","Loan","1","http://web.worldbank.org/external/projects/main?pagePK=64312881&piPK=64302848&theSitePK=40941&Projectid=P100531"
222,"2500000.00","","","August 4, 2009","World Bank Other","Central African Republic","CAR - Safe & Reliable Public Electricity","Grant","1","http://web.worldbank.org/external/projects/main?Projectid=P117777&theSitePK=40941&piPK=64302772&pagePK=64330670&menuPK=64282135&Type=Financial and State and Peace-Building Approved Projects Report at http://siteresources.worldbank.org/EXTLICUS/Resources/5"
223,"400000.00","","","October 7, 2009","World Bank Other","South African Cities Network","South African Cities Energy Efficiency and Renewable Energy Program","Loan","1","http://web.worldbank.org/external/projects/main?Projectid=P119455&theSitePK=40941&piPK=64290415&pagePK=64283627&menuPK=64282134&Type=Overview"
224,"900000.00","","","April 1, 2010","World Bank Other","Knust and 2IE","Capacity Upgrading for West African Partners in Renewable Energy Education Project","Grant","1","http://web.worldbank.org/external/projects/main?Projectid=P120478&theSitePK=40941&piPK=64290415&pagePK=64283627&menuPK=64282134&Type=Overview"
225,"134310.00","","","April 6, 2010","World Bank Other","Government of South Africa","BEIA- Promotion of Improved Biomass Rocket Stoves in South Africa","Grant","1","http://web.worldbank.org/external/projects/main?Projectid=P120029&theSitePK=40941&piPK=64302772&pagePK=64330670&menuPK=64282135&Type=Financial"
226,"148000.00","","","April 6, 2010","World Bank Other","Gaia Association","BEIA-Promotion of Ethanol Micro-Distilleries in Ethiopia","Grant","1","http://web.worldbank.org/external/projects/main?Projectid=P120040&theSitePK=40941&piPK=64302772&pagePK=64330670&menuPK=64282135&Type=Financial"
227,"134815.00","","","April 6, 2010","World Bank Other","Appropriate Rural Technology Institute - TANZANIA (ARTI-TZ)","BEIA- Promotion of Charcoal Briquettes in Tanzania","Grant","1","http://web.worldbank.org/external/projects/main?Projectid=P120035&theSitePK=40941&piPK=64302772&pagePK=64330670&menuPK=64282135&Type=Financial"
228,"150000.00","","","April 6, 2010","World Bank Other","Concern Universal","BEIA- Promotion of Improved Biomass Vesto Stoves in Gambia","Grant","1","http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P120024"
229,"90000.00","","","April 6, 2010","World Bank Other","GERES","BEIA-Promotion of Social Biofuels in Benin","Grant","1","http://web.worldbank.org/external/projects/main?Projectid=P119962&theSitePK=40941&piPK=64290415&pagePK=64283627&menuPK=64282134&Type=Overview"
230,"150000.00","","","April 6, 2010","World Bank Other","The Association Ajuda de Desenvolvimento de Povo para Povo","BEIA-Promotion of Social Biofuels in Guinea-Bissau","Grant","1","http://web.worldbank.org/external/projects/main?Projectid=P120039&theSitePK=40941&piPK=64290415&pagePK=64283627&menuPK=64282134&Type=Overview"
231,"140000.00","","","April 6, 2010","World Bank Other","Help Self Help Centre","BEIA-Scaling up Biodiesel Production in Kenya","Grant","1","http://web.worldbank.org/external/projects/main?Projectid=P120038&theSitePK=40941&piPK=64290415&pagePK=64283627&menuPK=64282134&Type=Overview"
232,"150000.00","","","April 6, 2010","World Bank Other","Centre for Research in Energy and Energy Conservation (CREEC)","BEIA-Promotion of Improved Biomass TLUD Stoves in Uganda","Grant","1","http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P120030"
233,"150000.00","","","April 6, 2010","World Bank Other","Agency for Promoting Sustainable Development Initiatives","BEIA-Promotion of Biolectricity in Uganda","Grant","1","http://web.worldbank.org/external/projects/main?Projectid=P120042&theSitePK=40941&piPK=64302772&pagePK=64330670&menuPK=64282135&Type=Financial"
234,"111590.00","","","April 6, 2010","World Bank Other","Association pour le Développement de Nyabimata","BEIA-Promotion of Charcoal Producers' Organization in Rwanda","Grant","1","http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P120037"
235,"112017.00","","","April 6, 2010","World Bank Other","Village Reach (VR) - Mozambique","Providing access, affordability and awareness for hybrid biomass cook stoves","Grant","1","http://web.worldbank.org/external/projects/main?Projectid=P120033&theSitePK=40941&piPK=64290415&pagePK=64283627&menuPK=64282134&Type=Overview"
236,"2500000.00","","","July 31, 2008","International Development Association","Republic of Tajikistan","Pamir Additional Financing","Grant","1","http://web.worldbank.org/external/projects/main?Projectid=P105727&theSitePK=40941&piPK=64302772&pagePK=64330670&menuPK=64282135&Type=Financial"
237,"30000000.00","","","July 31, 2008","International Bank for Reconstruction and Development","Government of Argentina","Argentina Mining Environmental Restoration Project","Loan","1","http://web.worldbank.org/external/projects/main?Projectid=P110462&theSitePK=40941&piPK=64302772&pagePK=64330670&menuPK=64282135&Type=Financial"
238,"2100000.00","","","July 1, 2009","World Bank Other","Eastern Nile Technical Regional Office (ENTRO)","Eastern Nile First Joint Multipurpose Program Identification (JMP1 ID)","Loan","1","http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P116595"
239,"1800000.00","","","September 3, 2008","World Bank Other","Government of Senegal","SN-Rural Lighting Efficiency","Grant","1","http://web.worldbank.org/external/projects/main?Projectid=P107167&theSitePK=40941&piPK=64302772&pagePK=64330670&menuPK=64282135&Type=Financial"
240,"9000000.00","","","July 2, 2009","International Bank for Reconstruction and Development and International Development Association","Government of Armenia","Armenia DPO-1","Loan","1","http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P115626"
241,"35000000.00","","","September 4, 2008","International Development Association","Government of Mali","Additional Financing Mali Household Energy and Universal Access Project","Loan","1","http://web.worldbank.org/external/projects/main?Projectid=P111018&theSitePK=40941&piPK=64302772&pagePK=64330670&menuPK=64282135&Type=Financial"
242,"4800000.00","","","July 2, 2009","International Bank for Reconstruction and Development and International Development Association","Government of Vietnam","VN Urban Upgrading Project Additional Finance","Loan","1","http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P115897"
243,"150000000.00","","","September 15, 2008","World Bank Other","Bank of the Regions","CF 4: Rosneft Gas Flaring Reduction Project","Grant","1","http://web.worldbank.org/external/projects/main?Projectid=P102324&theSitePK=40941&piPK=64290415&pagePK=64283627&menuPK=64282134&Type=Overview and Press release at http://web.worldbank.org/WBSITE/EXTERNAL/COUNTRIES/ECAEXT/RUSSIANFEDERATIONEXTN/0,,contentMD"
244,"564520.00","","","September 16, 2008","World Bank Other","Government of Laos","(LAOS): Support to Lao Holding State Enterprise on Contract Preparation and Corporate Planning","Grant","1","http://web.worldbank.org/external/projects/main?Projectid=P114407&theSitePK=40941&piPK=64302772&pagePK=64330670&menuPK=64282135&Type=Financial"
245,"2280000.00","","","July 6, 2009","World Bank Other","Government of Rwanda","Rwanda CFL Energy Efficiency Project","Grant","1","http://web.worldbank.org/external/projects/main?Projectid=P111331&theSitePK=40941&piPK=64290415&pagePK=64283627&menuPK=64282134&Type=Overview"
246,"60000.00","","","July 13, 2009","World Bank Other","Government of Burkina Faso","Burkina Faso: Extractive Industries Transparency Implementation","Loan","1","http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P111210"
247,"18000.00","","","July 15, 2009","World Bank Other","Government of Liberia","Liberia Phase II - Extractive Industries Transparency Initiative Implementation","Loan","1","http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P117582"
248,"3000000.00","","","July 28, 2009","International Bank for Reconstruction and Development and International Development Association","Government of Brazil","Bahia State Integrated Rural Poverty Additional Financing","Loan","1","http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P110617"
249,"3120000.00","","","September 23, 2008","International Bank for Reconstruction and Development","Government of Brazil","Sergipe State Integrated Project: Rural Poverty","Loan","1","http://web.worldbank.org/external/projects/main?Projectid=P110614&theSitePK=40941&piPK=64302772&pagePK=64330670&menuPK=64282135&Type=Financial"
250,"8000000.00","","","September 23, 2008","International Development Association","Government of Burkina Faso","Poverty Reduction Support Credit (8)","Loan","1","http://web.worldbank.org/external/projects/main?Projectid=P099011&theSitePK=40941&piPK=64290415&pagePK=64283627&menuPK=64282134&Type=Overview"
251,"100000000.00","","","September 25, 2008","International Bank for Reconstruction and Development","Government of China","Jiangxi Shihutang Navigation and Hydropower Complex Project","Loan","1","http://web.worldbank.org/external/projects/main?Projectid=P101988&theSitePK=40941&piPK=64290415&pagePK=64283627&menuPK=64282134&Type=Overview"
252,"330000000.00","","","August 4, 2009","International Bank for Reconstruction and Development and International Development Association","Government of India","Haryana Power System Improvement Project","Loan","1","http://web.worldbank.org/external/projects/main?Projectid=P110051&theSitePK=40941&piPK=64290415&pagePK=64283627&menuPK=64282134&Type=Overview"
253,"2400000.00","","","August 26, 2009","International Bank for Reconstruction and Development and International Development Association","Government of Laos","Fifth Poverty Reduction Support","Loan","1","http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P110109"
254,"1000000.00","","","September 1, 2009","World Bank Other","Government of Liberia","Liberia - Support from Extractive Industries -Technical Advisory Facility","Loan","1","http://web.worldbank.org/external/projects/main?Projectid=P118075&theSitePK=40941&piPK=64290415&pagePK=64283627&menuPK=64282134&Type=Overview"
255,"400000.00","","","September 4, 2009","World Bank Other","Government of Democratic Republic of Congo","DR of Congo-Extractive Ind.Trans.Initiat","Loan","1","http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P098842"
256,"5000000.00","","","September 8, 2009","International Bank for Reconstruction and Development and International Development Association","Government of Haiti","HT (AF) Electricity Loss Reduction Project","Grant","1","http://web.worldbank.org/external/projects/main?Projectid=P112164&theSitePK=40941&piPK=64290415&pagePK=64283627&menuPK=64282134&Type=Overview"
257,"48000000.00","","","September 15, 2009","International Bank for Reconstruction and Development and International Development Association","Government of Kazakhstan","Kazakhstan Moinak Electricity Transmission Project","Loan","1","http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P114766"
258,"42105263.00","","","October 2, 2008","International Bank for Reconstruction and Development and International Development Association","Government of Mexico","Mexico Environmental Sustainability Development Policy Loan","Loan","1","http://web.worldbank.org/external/projects/main?Projectid=P095510&theSitePK=40941&piPK=64302772&pagePK=64330670&menuPK=64282135&Type=Financial"
259,"8000000.00","","","October 2, 2008","International Bank for Reconstruction and Development and International Development Association","Government of Georgia","Georgia - Supplemental Credit for Fourth Poverty Reduction Support Operation","Loan","1","http://web.worldbank.org/external/projects/main?Projectid=P114167&theSitePK=40941&piPK=64290415&pagePK=64283627&menuPK=64282134&Type=Overview"
260,"2000000.00","","","October 7, 2008","International Bank for Reconstruction and Development and International Development Association","Government of Sierra Leone","Second Government Reform & Growth Credit","Loan","1","http://web.worldbank.org/external/projects/main?Projectid=P102040&theSitePK=40941&piPK=64290415&pagePK=64283627&menuPK=64282134&Type=Overview"
261,"4350000.00","","","October 10, 2008","World Bank Other","Government of Ghana","Solar PV Systems to Increase Access to Electricity Services in Ghana","Grant","1","http://web.worldbank.org/external/projects/main?Projectid=P105617&theSitePK=40941&piPK=64290415&pagePK=64283627&menuPK=64282134&Type=Overview"
262,"16000000.00","","","October 15, 2008","World Bank Other","Government of Indonesia","Cofinancing Grant to PNPM for Decentralized Management of Natural Resources and Renewable Energy","Grant","1","http://web.worldbank.org/external/projects/main?Projectid=P112632&theSitePK=40941&piPK=64302772&pagePK=64330670&menuPK=64282135&Type=Financial"
263,"140000.00","","","October 15, 2008","World Bank Other","Government of Cote d'Ivoire","Cote d'Ivoire: Extractive Industries Transparency Initiative Implementation","Grant","1","http://web.worldbank.org/external/projects/main?Projectid=P106341&theSitePK=40941&piPK=64290415&pagePK=64283627&menuPK=64282134&Type=Overview"
264,"400000000.00","","","October 21, 2008","International Bank for Reconstruction and Development","Government of India","Power System Development IV - Additional Financing","Loan","1","http://web.worldbank.org/external/projects/main?Projectid=P112798&theSitePK=40941&piPK=64290415&pagePK=64283627&menuPK=64282134&Type=Overview"
265,"35000000.00","","","October 22, 2008","World Bank Other","Government of Afghanistan","Afghanistan Power System Development Project","Grant","1","http://web.worldbank.org/external/projects/main?Projectid=P111943&theSitePK=40941&piPK=64302772&pagePK=64330670&menuPK=64282135&Type=Financial"
266,"15600000.00","","","October 28, 2008","International Bank for Reconstruction and Development and International Development Association","Government of Bangladesh","Bangladesh Food Crisis Development Support Credit","Loan","1","http://web.worldbank.org/external/projects/main?Projectid=P112761&theSitePK=40941&piPK=64302772&pagePK=64330670&menuPK=64282135&Type=Financial"
